time,cpu,mem
1575002508.6584501,19.6,12.5
1575002509.6596959,25.0,12.9
1575002510.6609817,27.5,12.7
1575002511.6622388,29.6,12.8
1575002512.663488,13.0,13.4
1575002513.664804,4.8,13.4
1575002514.666518,3.5,13.4
1575002515.6682317,9.5,16.1
1575002516.6694982,23.2,16.3
1575002517.6706674,36.0,16.3
1575002518.671936,37.4,16.3
1575002519.6732488,35.8,16.2
1575002520.6745644,34.8,16.3
1575002521.6758897,35.6,16.3
1575002522.677168,37.8,16.3
1575002523.678565,36.6,16.3
1575002524.6798575,37.1,16.3
1575002525.6811147,36.0,16.2
1575002526.682417,37.8,16.3
1575002527.6837077,37.9,16.3
1575002528.684963,34.6,16.2
1575002529.6863024,36.5,16.2
1575002530.686661,20.7,12.6
1575002531.6879787,17.6,12.7
1575002532.6892173,14.8,12.7
1575002533.6898525,14.7,12.7
1575002534.6906888,14.1,12.7
1575002535.6917937,15.6,12.7
1575002536.6930528,13.5,12.7
1575002537.6943867,13.9,12.7
1575002538.6961086,2.1,12.7
1575002539.6978579,2.1,12.7
1575002540.698677,30.5,12.7
1575002541.7000391,33.8,12.5
1575002542.7013164,29.7,12.5
1575002543.7025995,28.6,12.5
1575002544.7039468,29.1,12.5
1575002545.7052503,29.8,12.5
1575002546.7066126,23.3,12.7
1575002547.7083316,5.7,12.7
1575002548.7099786,2.3,12.7
1575002549.7106612,4.3,12.6
1575002550.7119536,30.0,13.2
1575002551.7132845,14.6,16.1
1575002552.7145662,41.2,16.1
1575002553.7158442,38.5,16.1
1575002554.7171454,40.0,16.1
1575002555.7184021,40.4,16.1
1575002556.719666,38.3,16.1
1575002557.7209537,39.4,16.1
1575002558.7222128,38.8,16.1
1575002559.7226603,40.0,16.1
1575002560.7238917,36.4,16.1
1575002561.7251477,39.4,16.1
1575002562.726399,37.9,16.1
1575002563.7266738,37.1,16.1
1575002564.7272632,22.3,12.5
1575002565.727779,26.5,12.5
1575002566.729013,20.8,12.5
1575002567.7303758,21.3,12.5
1575002568.7306936,20.4,12.5
1575002569.7320218,21.9,12.5
1575002570.7333395,24.0,12.5
1575002571.7346117,23.4,12.5
1575002572.7358441,21.1,12.5
1575002573.7361188,24.8,12.9
1575002574.7375154,27.8,12.7
1575002575.738786,27.8,12.9
1575002576.7400527,13.4,13.4
1575002577.741365,5.5,13.4
1575002578.7427406,5.2,13.3
1575002579.7444408,10.6,16.0
1575002580.7456722,23.7,16.3
1575002581.7466614,36.6,16.3
1575002582.7480273,36.9,16.2
1575002583.749419,38.1,16.3
1575002584.7506669,38.6,16.2
1575002585.752015,36.9,16.2
1575002586.7532856,36.3,16.2
1575002587.754666,37.8,16.3
1575002588.755935,36.8,16.3
1575002589.757249,38.1,16.2
1575002590.7585025,35.6,16.2
1575002591.7598777,37.0,16.2
1575002592.7611468,37.1,16.3
1575002593.7624543,35.8,16.3
1575002594.763827,22.1,12.7
1575002595.7650657,17.4,12.7
1575002596.7653625,14.6,12.7
1575002597.7665977,15.0,12.7
1575002598.7678998,13.3,12.7
1575002599.769186,14.3,12.7
1575002600.770453,14.0,12.7
1575002601.7719078,11.3,12.7
1575002602.773649,2.2,12.7
1575002603.7754464,2.3,12.7
1575002604.7771282,34.6,12.7
1575002605.7784243,31.7,12.5
1575002606.7798283,29.2,12.5
1575002607.7811177,29.0,12.5
1575002608.7824435,29.8,12.5
1575002609.7837942,29.9,12.5
1575002610.785189,20.1,12.7
1575002611.7868423,4.2,12.7
1575002612.788571,2.5,12.7
1575002613.7902577,14.2,12.8
1575002614.791514,21.8,15.4
1575002615.7927644,21.0,16.1
1575002616.7941458,40.9,16.1
1575002617.7946563,39.7,16.1
1575002618.7959201,38.5,16.1
1575002619.7972069,40.5,16.1
1575002620.7984545,37.5,16.1
1575002621.7996962,38.6,16.1
1575002622.8009813,38.1,16.1
1575002623.8022428,39.1,16.1
1575002624.8026652,38.8,16.1
1575002625.8039122,40.2,16.1
1575002626.8051581,39.7,16.1
1575002627.8059008,35.6,16.1
1575002628.8064601,25.4,12.5
1575002629.8072662,25.2,12.5
1575002630.808509,20.3,12.5
1575002631.8098166,21.0,12.5
1575002632.8106759,21.2,12.5
1575002633.811969,22.0,12.5
1575002634.8132534,21.6,12.5
1575002635.814546,22.8,12.5
1575002636.8158257,20.8,12.5
1575002637.8170938,28.0,12.9
1575002638.8184009,26.5,12.8
1575002639.8187253,23.3,13.1
1575002640.820037,9.6,13.4
1575002641.8217669,4.5,13.4
1575002642.8226976,4.4,13.4
1575002643.8243701,10.8,16.1
1575002644.825691,25.5,16.3
1575002645.8266647,35.1,16.3
1575002646.8279548,35.4,16.3
1575002647.829258,37.4,16.3
1575002648.830565,37.3,16.3
1575002649.8318899,35.0,16.3
1575002650.83319,37.1,16.3
1575002651.8344882,35.5,16.3
1575002652.8358305,37.0,16.3
1575002653.837103,37.9,16.3
1575002654.8383577,36.1,16.3
1575002655.8397243,37.3,16.3
1575002656.8410203,36.4,16.3
1575002657.8422859,33.3,16.3
1575002658.8426578,22.5,13.0
1575002659.843941,17.8,12.7
1575002660.8442676,14.1,12.7
1575002661.8455014,14.5,12.7
1575002662.846825,13.6,12.7
1575002663.8480837,14.3,12.7
1575002664.849361,13.4,12.7
1575002665.850778,11.3,12.7
1575002666.8525379,2.6,12.7
1575002667.85438,2.4,12.7
1575002668.8561525,33.4,12.7
1575002669.8575094,30.8,12.5
1575002670.8586605,29.2,12.5
1575002671.8600335,29.0,12.5
1575002672.8613734,29.4,12.5
1575002673.8626623,29.8,12.5
1575002674.8639808,19.5,12.7
1575002675.865671,2.4,12.7
1575002676.867389,1.9,12.7
1575002677.86905,8.1,12.6
1575002678.8703349,25.9,13.3
1575002679.8706603,14.6,16.1
1575002680.8719547,40.5,16.1
1575002681.8730006,40.9,16.1
1575002682.8743575,38.1,16.1
1575002683.8757405,40.0,16.1
1575002684.877083,40.1,16.1
1575002685.8783116,38.2,16.2
1575002686.878661,38.5,16.1
1575002687.8799603,39.2,16.1
1575002688.8812745,40.8,16.2
1575002689.882534,38.0,16.1
1575002690.88384,38.4,16.1
1575002691.8851287,39.3,16.1
1575002692.885554,22.7,12.5
1575002693.8862197,25.8,12.5
1575002694.886675,20.9,12.5
1575002695.888073,21.3,12.5
1575002696.8893504,21.4,12.5
1575002697.8906162,22.9,12.5
1575002698.891896,20.8,12.5
1575002699.8931265,21.1,12.5
1575002700.8945093,21.5,12.5
1575002701.8949027,28.1,12.9
1575002702.8962915,28.4,13.2
1575002703.89751,23.5,13.0
1575002704.898749,11.0,13.4
1575002705.9004745,5.2,13.4
1575002706.9022093,3.9,13.4
1575002707.9039907,10.4,16.1
1575002708.9052691,25.7,16.3
1575002709.9065533,37.6,16.3
1575002710.9079165,35.8,16.3
1575002711.9091723,37.7,16.3
1575002712.91043,37.0,16.3
1575002713.911789,37.3,16.2
1575002714.913055,38.7,16.3
1575002715.914333,38.1,16.3
1575002716.9146695,36.2,16.3
1575002717.9160056,36.3,16.3
1575002718.9173884,38.9,16.3
1575002719.9186738,37.8,16.2
1575002720.9200065,37.5,16.3
1575002721.9213214,35.0,16.3
1575002722.92258,22.7,12.7
1575002723.9238815,19.1,12.7
1575002724.9251583,17.8,12.7
1575002725.9264376,16.1,12.7
1575002726.9268632,15.5,12.7
1575002727.928152,15.6,12.7
1575002728.9294152,15.8,12.7
1575002729.9307384,12.9,12.7
1575002730.9323902,5.4,12.7
1575002731.934092,2.0,12.7
1575002732.934815,26.7,12.7
1575002733.9362106,34.8,12.6
1575002734.937564,29.0,12.6
1575002735.9388995,29.2,12.5
1575002736.9402514,29.6,12.5
1575002737.9415312,28.6,12.5
1575002738.9427354,22.1,12.7
1575002739.9449377,8.3,12.7
1575002740.9467633,2.0,12.7
1575002741.9484992,1.1,12.7
1575002742.9501717,30.8,13.1
1575002743.951441,12.4,16.0
1575002744.9527435,38.4,16.1
1575002745.954008,39.4,16.1
1575002746.9546607,38.6,16.1
1575002747.95599,39.2,16.1
1575002748.957264,38.3,16.1
1575002749.9585822,39.4,16.1
1575002750.9598775,37.6,16.1
1575002751.961105,38.9,16.1
1575002752.9623644,38.8,16.1
1575002753.9626586,39.0,16.1
1575002754.9639437,37.2,16.1
1575002755.9653013,38.7,16.1
1575002756.9656413,22.4,12.5
1575002757.9662635,26.1,12.5
1575002758.9666843,22.6,12.5
1575002759.9679444,20.4,12.5
1575002760.9692729,21.3,12.5
1575002761.970566,24.3,12.5
1575002762.971886,20.9,12.5
1575002763.9731433,21.2,12.5
1575002764.974527,22.1,12.5
1575002765.975946,27.5,12.9
1575002766.9772985,30.6,13.0
1575002767.9785337,23.6,13.0
1575002768.9801133,11.2,13.3
1575002769.9819899,4.5,13.3
1575002770.9839976,4.0,13.3
1575002771.985688,11.4,16.0
1575002772.986665,31.7,16.2
1575002773.987986,36.9,16.2
1575002774.989241,36.1,16.2
1575002775.9905782,36.8,16.2
1575002776.991831,36.9,16.2
1575002777.9931502,36.0,16.2
1575002778.9945204,37.8,16.2
1575002779.9958472,37.4,16.2
1575002780.9970927,35.9,16.2
1575002781.998375,37.3,16.2
1575002782.9986646,36.9,16.2
1575002783.9999118,36.7,16.2
1575002785.0011978,37.4,16.2
1575002786.002585,29.9,16.2
1575002787.0039146,15.5,12.7
1575002788.0051441,17.2,12.7
1575002789.0060565,15.6,12.7
1575002790.0066555,14.2,12.7
1575002791.0079086,13.8,12.7
1575002792.0082245,14.0,12.7
1575002793.0094907,14.0,12.7
1575002794.010982,2.7,12.7
1575002795.0127504,1.8,12.7
1575002796.013549,17.9,12.7
1575002797.0146906,36.5,12.5
1575002798.0159316,30.3,12.5
1575002799.0172083,28.5,12.5
1575002800.0185096,28.5,12.5
1575002801.020051,29.6,12.5
1575002802.0213282,22.0,12.7
1575002803.0235372,6.6,12.7
1575002804.0253804,2.0,12.7
1575002805.0269072,1.5,12.7
1575002806.028702,30.5,13.1
1575002807.0299573,12.4,15.9
1575002808.0306687,37.3,16.1
1575002809.0319262,38.5,16.1
1575002810.0331633,38.3,16.1
1575002811.034416,37.1,16.1
1575002812.0357246,38.8,16.1
1575002813.03698,37.7,16.1
1575002814.038281,39.0,16.1
1575002815.038662,38.9,16.1
1575002816.0399938,39.0,16.1
1575002817.0412438,37.3,16.1
1575002818.042484,36.7,16.1
1575002819.0438342,37.9,16.1
1575002820.0442696,22.5,12.4
1575002821.0449317,26.5,12.5
1575002822.0461643,21.1,12.5
1575002823.0466738,22.2,12.5
1575002824.047931,21.3,12.5
1575002825.0491815,19.4,12.5
1575002826.0504296,18.7,12.5
1575002827.0517333,23.7,12.5
1575002828.0530477,20.8,12.5
1575002829.0534382,24.2,12.8
1575002830.054829,30.2,12.6
1575002831.056274,25.7,12.9
1575002832.057764,11.7,13.3
1575002833.0594447,3.4,13.3
1575002834.061408,3.9,13.3
1575002835.0627089,9.9,16.0
1575002836.0639498,24.5,16.2
1575002837.065306,35.1,16.2
1575002838.0666254,36.5,16.2
1575002839.0678864,35.6,16.2
1575002840.0691435,36.1,16.2
1575002841.0705152,36.1,16.2
1575002842.0718057,38.2,16.2
1575002843.0730789,37.7,16.2
1575002844.074427,35.5,16.2
1575002845.0757318,38.2,16.2
1575002846.0769863,36.4,16.2
1575002847.0782738,35.9,16.2
1575002848.078666,36.4,16.2
1575002849.0800004,32.1,16.2
1575002850.0812664,19.0,12.7
1575002851.0825126,17.6,12.7
1575002852.0838223,14.0,12.7
1575002853.0850787,14.8,12.7
1575002854.086349,15.7,12.7
1575002855.0866807,14.2,12.7
1575002856.0879493,14.5,12.7
1575002857.0893223,5.9,12.7
1575002858.0911036,1.9,12.7
1575002859.0927157,11.7,12.7
1575002860.094125,38.0,12.5
1575002861.09467,29.7,12.5
1575002862.0959523,29.1,12.5
1575002863.0972502,29.6,12.5
1575002864.0985029,29.1,12.5
1575002865.0988145,25.0,12.7
1575002866.1002464,8.9,12.7
1575002867.101979,2.0,12.7
1575002868.103804,1.5,12.7
1575002869.105471,20.6,13.1
1575002870.1066837,20.1,15.9
1575002871.107966,33.0,16.1
1575002872.109203,36.7,16.1
1575002873.1104813,39.6,16.1
1575002874.1117432,37.5,16.1
1575002875.1130447,37.8,16.1
1575002876.114312,39.9,16.1
1575002877.1146605,38.3,16.1
1575002878.1159198,40.1,16.1
1575002879.1171503,38.6,16.1
1575002880.1184177,36.4,16.1
1575002881.119739,38.4,16.1
1575002882.1209779,38.8,16.1
1575002883.1213686,26.0,12.4
1575002884.1216764,26.1,12.5
1575002885.1226895,20.5,12.5
1575002886.1239882,21.5,12.5
1575002887.1253483,21.2,12.5
1575002888.1266048,22.4,12.5
1575002889.1279693,22.7,12.5
1575002890.1295922,22.6,12.5
1575002891.1306605,24.1,12.5
1575002892.132067,24.6,12.8
1575002893.134309,30.4,12.6
1575002894.1346982,27.1,12.9
1575002895.1361215,11.8,13.3
1575002896.137803,3.3,13.3
1575002897.138841,3.1,13.3
1575002898.1405442,9.0,16.0
1575002899.1417832,24.3,16.2
1575002900.1426754,37.1,16.2
1575002901.144015,38.3,16.2
1575002902.1453066,35.0,16.2
1575002903.1466506,35.3,16.2
1575002904.1479366,38.7,16.2
1575002905.1491885,36.2,16.3
1575002906.1504693,35.2,16.2
1575002907.1517909,37.2,16.2
1575002908.153109,37.5,16.2
1575002909.1543565,36.5,16.2
1575002910.1546757,37.2,16.2
1575002911.1559544,37.3,16.2
1575002912.1572633,32.9,16.2
1575002913.15863,20.9,12.7
1575002914.1598916,21.0,12.7
1575002915.1611547,15.1,12.7
1575002916.1624622,14.5,12.7
1575002917.163743,15.4,12.7
1575002918.1650069,15.4,12.7
1575002919.166285,14.1,12.7
1575002920.1677468,7.4,12.7
1575002921.1695068,1.8,12.7
1575002922.1706622,8.0,12.7
1575002923.1719646,41.2,12.6
1575002924.1732013,28.5,12.5
1575002925.174454,29.6,12.5
1575002926.1757233,29.2,12.5
1575002927.176952,28.3,12.5
1575002928.1782784,28.5,12.7
1575002929.179554,10.8,12.7
1575002930.1815243,3.0,12.7
1575002931.18356,1.4,12.7
1575002932.185256,16.5,12.8
1575002933.1865137,22.2,15.8
1575002934.1878037,26.7,16.1
1575002935.1890516,39.2,16.0
1575002936.190331,36.8,16.1
1575002937.1906617,36.7,16.1
1575002938.191988,39.9,16.1
1575002939.1932914,39.3,16.1
1575002940.1945703,39.0,16.0
1575002941.1958215,38.3,16.1
1575002942.1971378,40.0,16.1
1575002943.198406,35.4,16.1
1575002944.1986701,38.7,16.1
1575002945.1999204,40.0,16.1
1575002946.2011735,29.0,16.1
1575002947.2023025,23.9,12.5
1575002948.202677,23.4,12.5
1575002949.2039778,21.4,12.5
1575002950.2052422,21.0,12.5
1575002951.2065244,21.7,12.5
1575002952.2078269,21.0,12.5
1575002953.2090595,22.6,12.5
1575002954.2103796,22.2,12.5
1575002955.2106733,25.3,12.8
1575002956.2121093,25.0,12.5
1575002957.2133632,9.7,13.0
1575002958.2146227,23.6,12.9
1575002959.2159963,11.5,13.3
1575002960.2178295,4.4,13.3
1575002961.2187438,3.4,13.3
1575002962.220437,9.4,16.0
1575002963.2216787,24.5,16.2
1575002964.2226672,38.4,16.2
1575002965.2240343,35.7,16.2
1575002966.2252886,35.9,16.2
1575002967.2265792,36.9,16.2
1575002968.2278523,37.2,16.2
1575002969.2291806,36.0,16.2
1575002970.2305415,37.2,16.2
1575002971.2319102,38.1,16.2
1575002972.2332451,35.6,16.2
1575002973.234496,38.1,16.2
1575002974.235831,34.5,16.3
1575002975.2371736,36.5,16.2
1575002976.2384202,34.2,16.2
1575002977.2397244,17.4,12.7
1575002978.2410753,19.1,12.7
1575002979.2423153,14.8,12.7
1575002980.2435882,15.2,12.7
1575002981.24483,13.5,12.7
1575002982.246089,14.9,12.7
1575002983.246674,14.3,12.7
1575002984.2479928,7.7,12.7
1575002985.2496538,1.5,12.7
1575002986.2515314,2.0,12.7
1575002987.2532003,39.5,12.7
1575002988.2544484,30.6,12.5
1575002989.2557237,29.7,12.5
1575002990.2569916,29.7,12.5
1575002991.2583146,28.5,12.5
1575002992.2596505,29.3,12.5
1575002993.2611828,16.5,12.7
1575002994.2632275,2.5,12.7
1575002995.2650445,2.1,12.7
1575002996.266752,16.5,12.9
1575002997.2679954,21.6,15.8
1575002998.2692196,26.2,16.1
1575002999.2705133,39.1,16.1
1575003000.2717505,41.2,16.1
1575003001.2729788,39.2,16.1
1575003002.2742321,38.2,16.1
1575003003.2746582,38.5,16.1
1575003004.2759027,38.0,16.1
1575003005.2771347,40.3,16.1
1575003006.2784243,36.8,16.1
1575003007.2797656,40.1,16.1
1575003008.2810051,39.9,16.1
1575003009.2823265,39.5,16.1
1575003010.2826726,30.5,16.1
1575003011.2838376,25.6,12.5
1575003012.2850885,19.2,12.5
1575003013.2863703,20.8,12.5
1575003014.2866566,21.1,12.5
1575003015.2878919,21.2,12.5
1575003016.2891355,19.8,12.5
1575003017.2903693,20.0,12.5
1575003018.2906582,21.6,12.5
1575003019.2919905,29.7,12.8
1575003020.293619,12.4,12.6
1575003021.2946587,4.1,12.7
1575003022.2959218,26.5,12.8
1575003023.29719,13.4,13.3
1575003024.2985523,2.9,13.3
1575003025.3004365,3.5,13.3
1575003026.3021407,8.9,16.0
1575003027.3026657,22.1,16.2
1575003028.3039088,34.6,16.2
1575003029.3051627,37.9,16.2
1575003030.3061783,37.3,16.2
1575003031.3066614,37.1,16.2
1575003032.307909,36.7,16.2
1575003033.3092537,35.7,16.2
1575003034.3105388,37.5,16.2
1575003035.3119369,36.7,16.2
1575003036.3132284,36.6,16.2
1575003037.3145308,36.7,16.2
1575003038.3158832,37.3,16.2
1575003039.317146,36.0,16.2
1575003040.3184838,33.8,16.2
1575003041.3197927,18.9,12.7
1575003042.3208215,17.0,12.7
1575003043.3220847,13.3,12.7
1575003044.3227093,15.2,12.7
1575003045.3240438,13.4,12.7
1575003046.3243413,15.3,12.7
1575003047.325633,12.9,12.7
1575003048.327013,8.1,12.7
1575003049.3288105,1.9,12.7
1575003050.3304226,2.5,12.7
1575003051.3316894,39.8,12.7
1575003052.3329465,28.7,12.5
1575003053.334208,31.1,12.5
1575003054.3346572,29.8,12.5
1575003055.335929,30.4,12.5
1575003056.337155,28.8,12.7
1575003057.338457,12.2,12.7
1575003058.3403206,2.3,12.7
1575003059.3421295,1.4,12.7
1575003060.3439178,14.7,12.7
1575003061.3451657,21.5,14.1
1575003062.3464475,19.8,16.1
1575003063.3477044,38.2,16.1
1575003064.3489485,39.7,16.1
1575003065.3502407,37.9,16.1
1575003066.35066,38.3,16.1
1575003067.3518922,37.6,16.1
1575003068.3531523,38.6,16.1
1575003069.3543825,40.0,16.1
1575003070.354659,39.8,16.1
1575003071.355898,37.7,16.1
1575003072.3571439,38.8,16.1
1575003073.3584285,37.9,16.1
1575003074.359673,34.3,16.1
1575003075.3603964,22.7,12.4
1575003076.3613083,25.2,12.5
1575003077.362658,22.5,12.5
1575003078.363938,21.1,12.5
1575003079.365223,23.1,12.5
1575003080.3665226,22.5,12.5
1575003081.3677907,20.6,12.5
1575003082.369064,21.8,12.5
1575003083.3703468,25.1,12.9
1575003084.3706598,27.2,12.7
1575003085.3718808,12.5,12.7
1575003086.3731408,23.2,13.2
1575003087.374451,8.5,13.4
1575003088.376251,3.6,13.4
1575003089.3779843,3.6,13.4
1575003090.3792946,12.7,16.1
1575003091.380524,32.7,16.3
1575003092.3817928,36.9,16.2
1575003093.3826683,36.8,16.3
1575003094.3839428,37.1,16.2
1575003095.3852825,37.8,16.3
1575003096.386527,36.4,16.3
1575003097.3878338,35.6,16.3
1575003098.3891137,37.7,16.3
1575003099.3904223,38.0,16.3
1575003100.391736,36.5,16.3
1575003101.3930101,38.7,16.3
1575003102.3943155,49.1,16.5
1575003103.395673,47.6,16.5
1575003104.3969483,31.6,16.5
1575003105.3983064,16.3,12.9
1575003106.3986864,18.6,12.9
1575003107.3999155,14.6,12.9
1575003108.401196,15.6,12.9
1575003109.4024515,16.5,12.9
1575003110.4037373,30.5,13.1
1575003111.4049954,15.8,13.1
1575003112.4062788,13.0,13.1
1575003113.408007,6.6,13.1
1575003114.4096863,4.4,13.1
1575003115.4106688,43.2,13.0
1575003116.4120207,31.2,12.8
1575003117.4133787,32.0,12.8
1575003118.4146075,30.3,12.8
1575003119.4158757,30.4,12.8
1575003120.4171305,30.6,12.8
1575003121.4184473,17.5,13.0
1575003122.4202237,5.5,13.0
1575003123.4219518,2.9,13.0
1575003124.4226978,2.3,13.0
1575003125.4239233,33.7,13.5
1575003126.4253383,15.1,16.3
1575003127.4265497,32.9,16.5
1575003128.4278405,36.9,16.5
1575003129.4291663,40.3,16.5
1575003130.4304364,39.6,16.5
1575003131.4317842,38.9,16.5
1575003132.4330435,37.5,16.5
1575003133.4342928,38.4,16.4
1575003134.4346595,37.6,16.4
1575003135.435976,37.7,16.4
1575003136.4372108,40.1,16.4
1575003137.4385316,39.2,16.4
1575003138.439799,38.6,16.4
1575003139.4402478,23.8,12.8
1575003140.4407248,28.4,12.8
1575003141.4419837,21.0,12.8
1575003142.4427412,22.2,12.8
1575003143.4440553,23.3,12.8
1575003144.4453235,22.6,12.9
1575003145.4465764,22.8,12.9
1575003146.4480534,23.6,12.9
1575003147.44929,20.9,12.8
1575003148.449628,22.8,13.2
1575003149.4510274,28.2,13.0
1575003150.4526715,13.7,13.3
1575003151.4545028,25.0,13.3
1575003152.455812,10.1,13.7
1575003153.4575298,3.6,13.7
1575003154.459265,3.3,13.7
1575003155.460932,12.8,16.4
1575003156.462154,31.3,16.6
1575003157.4626675,36.5,16.6
1575003158.463993,34.0,16.5
1575003159.465243,34.3,16.5
1575003160.4665422,35.3,16.5
1575003161.4678917,35.6,16.6
1575003162.4692073,36.3,16.5
1575003163.4705381,37.0,16.5
1575003164.4718053,35.5,16.6
1575003165.472847,35.9,16.6
1575003166.4740996,37.6,16.5
1575003167.4746704,37.1,16.5
1575003168.4760249,36.6,16.6
1575003169.477405,28.3,16.5
1575003170.4787376,14.8,13.0
1575003171.4793718,17.4,13.0
1575003172.4806113,13.5,13.0
1575003173.4818323,14.9,13.0
1575003174.4826908,13.7,13.0
1575003175.4839592,14.3,13.0
1575003176.485222,15.0,13.0
1575003177.4866645,3.7,13.0
1575003178.4884365,2.1,13.0
1575003179.4901185,16.9,13.0
1575003180.4906788,36.6,12.8
1575003181.4919622,29.5,12.8
1575003182.4932923,29.4,12.8
1575003183.4945898,29.8,12.8
1575003184.495845,29.2,12.8
1575003185.4971852,27.0,13.0
1575003186.4985301,9.3,13.0
1575003187.5002186,1.6,13.0
1575003188.5019445,1.1,13.0
1575003189.5037725,1.8,13.0
1575003190.5054438,30.3,13.4
1575003191.5067537,12.5,16.3
1575003192.5079799,38.1,16.4
1575003193.5092278,39.2,16.4
1575003194.5105164,38.6,16.4
1575003195.5117679,40.7,16.4
1575003196.5130632,36.9,16.4
1575003197.5143256,37.4,16.4
1575003198.5146594,37.9,16.4
1575003199.515958,39.0,16.4
1575003200.517228,39.3,16.4
1575003201.5185304,38.0,16.4
1575003202.519788,37.6,16.4
1575003203.5210278,37.8,16.4
1575003204.5214229,24.1,12.8
1575003205.5219374,27.6,12.8
1575003206.5227,24.4,12.8
1575003207.523993,23.4,12.8
1575003208.5252314,23.1,12.8
1575003209.526539,21.8,12.8
1575003210.5278502,21.2,12.8
1575003211.5291522,22.1,12.8
1575003212.530476,20.7,12.8
1575003213.5308566,29.3,13.2
1575003214.532172,17.3,13.0
1575003215.5338569,28.0,13.1
1575003216.5351443,13.0,13.7
1575003217.5364447,2.8,13.7
1575003218.538166,3.9,13.7
1575003219.5399117,10.0,16.4
1575003220.5411708,24.8,16.6
1575003221.5424662,35.9,16.6
1575003222.5437665,37.9,16.6
1575003223.5451488,37.4,16.6
1575003224.5463953,34.9,16.6
1575003225.5466635,35.7,16.5
1575003226.547967,36.4,16.5
1575003227.5492702,36.7,16.5
1575003228.5505466,36.5,16.5
1575003229.551808,36.6,16.5
1575003230.553131,35.5,16.5
1575003231.5544662,37.2,16.6
1575003232.5557897,35.3,16.5
1575003233.5570924,32.6,16.5
1575003234.558365,15.9,13.0
1575003235.5586677,18.3,13.0
1575003236.5599728,14.6,13.0
1575003237.5612745,16.5,13.0
1575003238.5625463,15.5,13.0
1575003239.5638607,14.7,13.0
1575003240.5651166,13.1,13.0
1575003241.5664053,7.2,13.0
1575003242.568108,2.3,13.0
1575003243.569357,2.4,13.0
1575003244.570671,41.2,13.0
1575003245.5720012,28.8,12.8
1575003246.573325,29.1,12.8
1575003247.5746102,28.9,12.8
1575003248.5758536,29.3,12.8
1575003249.5771563,30.7,12.8
1575003250.5785341,15.8,13.0
1575003251.5802658,2.4,13.0
1575003252.581992,2.3,13.0
1575003253.583699,13.3,13.0
1575003254.585001,21.9,13.8
1575003255.5862186,19.3,16.4
1575003256.58666,38.4,16.4
1575003257.5879388,38.1,16.4
1575003258.5891879,39.2,16.4
1575003259.5904498,40.4,16.4
1575003260.5918057,37.7,16.4
1575003261.5931175,37.8,16.4
1575003262.5943723,38.2,16.4
1575003263.5956957,38.3,16.4
1575003264.5970092,40.8,16.4
1575003265.598269,35.3,16.4
1575003266.5986583,37.4,16.4
1575003267.5999174,35.9,16.4
1575003268.6004837,25.0,12.8
1575003269.601369,24.9,12.8
1575003270.602627,22.2,12.8
1575003271.603858,21.7,12.8
1575003272.605193,20.2,12.8
1575003273.606489,20.8,12.8
1575003274.60781,22.4,12.8
1575003275.6091297,22.7,12.8
1575003276.6104486,20.7,12.8
1575003277.6118546,31.9,13.2
1575003278.6131697,23.2,13.2
1575003279.6144881,26.7,13.4
1575003280.615811,10.3,13.7
1575003281.6175385,4.5,13.7
1575003282.619266,3.9,13.7
1575003283.6209676,12.4,16.4
1575003284.62219,31.9,16.6
1575003285.6226656,38.5,16.6
1575003286.6240163,37.1,16.6
1575003287.6253521,36.2,16.6
1575003288.626666,37.7,16.6
1575003289.627919,37.0,16.6
1575003290.6292639,37.2,16.6
1575003291.6305082,37.0,16.6
1575003292.631891,37.6,16.6
1575003293.6331882,36.6,16.6
1575003294.6344461,36.5,16.6
1575003295.6357024,38.2,16.6
1575003296.6370027,37.6,16.6
1575003297.6382718,32.6,16.6
1575003298.639551,17.8,13.0
1575003299.640827,17.7,13.0
1575003300.6420555,14.4,13.0
1575003301.6426578,14.6,13.0
1575003302.6432042,17.0,13.0
1575003303.6445622,14.6,13.0
1575003304.6458755,14.7,13.0
1575003305.6472528,6.8,13.0
1575003306.6489959,2.2,13.0
1575003307.6506603,4.2,13.0
1575003308.6511068,42.4,13.0
1575003309.6523628,28.0,12.8
1575003310.6536157,30.1,12.8
1575003311.654664,29.3,12.8
1575003312.6559677,30.1,12.8
1575003313.6572318,29.8,12.8
1575003314.6586258,12.4,13.0
1575003315.6602988,2.3,13.0
1575003316.6619809,1.9,13.0
1575003317.663718,1.3,13.0
1575003318.6653793,30.8,13.5
1575003319.6666703,13.3,16.3
1575003320.6679597,39.3,16.4
1575003321.6691964,38.2,16.4
1575003322.6705074,39.0,16.4
1575003323.6718674,40.3,16.4
1575003324.6731179,39.1,16.4
1575003325.674355,38.7,16.4
1575003326.6756976,38.3,16.5
1575003327.676961,40.1,16.4
1575003328.6782317,40.1,16.4
1575003329.678661,36.9,16.4
1575003330.6799295,37.6,16.4
1575003331.6811633,39.7,16.4
1575003332.6815526,25.7,12.8
1575003333.6818933,26.3,12.8
1575003334.6826773,20.6,12.8
1575003335.6841183,21.6,12.8
1575003336.6854274,22.2,12.8
1575003337.6866891,21.1,12.8
1575003338.6879342,22.2,12.8
1575003339.6892855,22.1,12.8
1575003340.6906157,23.4,12.8
1575003341.6919456,24.0,13.2
1575003342.693339,26.0,13.0
1575003343.6944902,19.1,13.1
