time,cpu,mem
1574993734.8583858,14.3,18.5
1574993734.8687873,36.4,18.5
1574993734.8790574,37.5,18.5
1574993734.8893893,12.5,18.5
1574993734.8996823,30.0,18.5
1574993734.909976,0.0,18.5
1574993734.920335,30.0,18.5
1574993734.9305694,0.0,18.5
1574993734.9408264,30.0,18.5
1574993734.9510906,22.2,18.5
1574993734.9613655,12.5,18.5
1574993734.9716716,33.3,18.5
1574993734.981947,0.0,18.5
1574993734.9921849,22.2,18.5
1574993735.0024238,0.0,18.5
1574993735.0126646,22.2,18.5
1574993735.022908,0.0,18.5
1574993735.0332096,50.0,18.5
1574993735.043561,25.0,18.5
1574993735.0538974,37.5,18.5
1574993735.0642009,36.4,18.5
1574993735.0745327,14.3,18.5
1574993735.0848546,33.3,18.5
1574993735.0951643,22.2,18.5
1574993735.1054425,12.5,18.5
1574993735.1157868,22.2,18.5
1574993735.1261237,22.2,18.5
1574993735.1363938,33.3,18.5
1574993735.1467702,25.0,18.5
1574993735.1570837,33.3,18.5
1574993735.167379,50.0,18.5
1574993735.1776946,12.5,18.5
1574993735.1879961,12.5,18.5
1574993735.1983063,12.5,18.5
1574993735.2086341,22.2,18.5
1574993735.2189314,14.3,18.5
1574993735.2293186,20.0,18.5
1574993735.2396228,25.0,18.5
1574993735.249925,30.0,18.5
1574993735.2601833,25.0,18.5
1574993735.270492,25.0,18.5
1574993735.280848,22.2,18.5
1574993735.29124,66.7,18.5
1574993735.3015954,0.0,18.5
1574993735.3118951,22.2,18.5
1574993735.3221643,12.5,18.5
1574993735.3325548,33.3,18.5
1574993735.3429046,25.0,18.5
1574993735.3531804,22.2,18.5
1574993735.363552,25.0,18.5
1574993735.3738668,33.3,18.5
1574993735.3841882,12.5,18.5
1574993735.3945184,22.2,18.5
1574993735.40484,22.2,18.5
1574993735.4150884,22.2,18.5
1574993735.4254766,12.5,18.5
1574993735.4358141,25.0,18.5
1574993735.446106,12.5,18.5
1574993735.456425,30.0,18.5
1574993735.4667504,14.3,18.5
1574993735.4770412,40.0,18.5
1574993735.4873908,25.0,18.6
1574993735.4977257,14.3,18.5
1574993735.5080497,12.5,18.5
1574993735.5183265,12.5,18.5
1574993735.5287197,25.0,18.5
1574993735.5390692,33.3,18.5
1574993735.5494199,12.5,18.5
1574993735.5598042,30.0,18.5
1574993735.5701454,12.5,18.6
1574993735.5804882,33.3,18.6
1574993735.5908504,14.3,18.6
1574993735.601201,33.3,18.6
1574993735.6116216,33.3,18.6
1574993735.6219208,12.5,18.6
1574993735.6322017,22.2,18.6
1574993735.6424034,0.0,18.6
1574993735.652662,22.2,18.6
1574993735.6630437,22.2,18.5
1574993735.6733422,12.5,18.5
1574993735.6836321,40.0,18.5
1574993735.6939597,0.0,18.5
1574993735.7042592,22.2,18.5
1574993735.7145822,12.5,18.6
1574993735.7248898,12.5,18.5
1574993735.7351525,22.2,18.5
1574993735.7454205,0.0,18.5
1574993735.7557125,25.0,18.6
1574993735.7660086,12.5,18.6
1574993735.7762873,12.5,18.6
1574993735.786585,22.2,18.6
1574993735.796867,12.5,18.6
1574993735.807091,30.0,18.6
1574993735.8174224,16.7,18.6
1574993735.8277204,40.0,18.6
1574993735.838041,40.0,18.5
1574993735.8483407,22.2,18.5
1574993735.8587193,12.5,18.5
1574993735.8690844,25.0,18.5
1574993735.8794525,22.2,18.5
1574993735.8898673,14.3,18.6
1574993735.9002447,30.0,18.6
1574993735.9106667,12.5,18.6
1574993735.921,30.0,18.6
1574993735.9313471,25.0,18.6
1574993735.9416637,12.5,18.6
1574993735.952002,41.7,18.6
1574993735.9623535,12.5,18.6
1574993735.9726675,22.2,18.6
1574993735.9829652,36.4,18.6
1574993735.9933782,16.7,18.6
1574993736.0036948,22.2,18.6
1574993736.014019,12.5,18.6
1574993736.0243227,22.2,18.6
1574993736.0346422,22.2,18.6
1574993736.0450318,22.2,18.5
1574993736.055412,33.3,18.5
1574993736.0657406,22.2,18.5
1574993736.0760632,12.5,18.5
1574993736.086376,14.3,18.5
1574993736.0966873,12.5,18.6
1574993736.1070235,22.2,18.6
1574993736.1173644,22.2,18.6
1574993736.1276612,12.5,18.6
1574993736.137915,25.0,18.6
1574993736.148269,22.2,18.6
1574993736.158575,12.5,18.6
1574993736.1688488,12.5,18.6
1574993736.1790953,12.5,18.6
1574993736.1895547,30.0,18.6
1574993736.199843,25.0,18.6
1574993736.210157,14.3,18.6
1574993736.220468,22.2,18.6
1574993736.2308486,33.3,18.6
1574993736.2412152,22.2,18.5
1574993736.2515469,40.0,18.5
1574993736.2618887,12.5,18.5
1574993736.272196,33.3,18.5
1574993736.2825289,22.2,18.5
1574993736.2928731,22.2,18.6
1574993736.303208,25.0,18.6
1574993736.31351,12.5,18.6
1574993736.3239033,30.0,18.6
1574993736.3342035,25.0,18.6
1574993736.3445256,12.5,18.6
1574993736.354777,22.2,18.6
1574993736.3650365,22.2,18.6
1574993736.3753188,33.3,18.6
1574993736.3856514,12.5,18.6
1574993736.3960307,33.3,18.6
1574993736.406383,14.3,18.6
1574993736.4167113,12.5,18.6
1574993736.4270434,22.2,18.6
1574993736.4374425,12.5,18.6
1574993736.4477553,36.4,18.6
1574993736.4581091,12.5,18.5
1574993736.4685369,36.4,18.5
1574993736.478868,12.5,18.5
1574993736.4891863,25.0,18.5
1574993736.499466,25.0,18.5
1574993736.5098562,22.2,18.6
1574993736.520173,22.2,18.6
1574993736.530458,12.5,18.6
1574993736.5407853,12.5,18.6
1574993736.551107,25.0,18.6
1574993736.561399,12.5,18.6
1574993736.5716925,30.0,18.6
1574993736.5819757,12.5,18.6
1574993736.5922942,37.5,18.6
1574993736.6025944,25.0,18.6
1574993736.6129148,33.3,18.6
1574993736.6234484,12.5,18.6
1574993736.6337698,12.5,18.6
1574993736.6441052,22.2,18.6
1574993736.654381,12.5,18.6
1574993736.66472,30.0,18.6
1574993736.6750407,12.5,18.6
1574993736.6854024,22.2,18.6
1574993736.6957579,30.0,18.6
1574993736.7060935,14.3,18.5
1574993736.7164686,12.5,18.5
1574993736.726812,12.5,18.5
1574993736.7371655,25.0,18.5
1574993736.7475147,36.4,18.6
1574993736.7579305,0.0,18.6
1574993736.768292,22.2,18.6
1574993736.778656,30.0,18.6
1574993736.7890139,37.5,18.6
1574993736.7993886,44.4,18.6
1574993736.809698,12.5,18.6
1574993736.8199997,22.2,18.6
1574993736.830293,14.3,18.6
1574993736.840655,30.0,18.6
1574993736.8509517,22.2,18.6
1574993736.8613112,22.2,18.6
1574993736.8715603,30.0,18.6
1574993736.8818567,12.5,18.6
1574993736.8921475,12.5,18.6
1574993736.90242,12.5,18.6
1574993736.9128377,33.3,18.6
1574993736.9231577,22.2,18.6
1574993736.9334438,12.5,18.6
1574993736.943714,30.0,18.6
1574993736.9539554,12.5,18.6
1574993736.9642081,22.2,18.6
1574993736.974526,12.5,18.5
1574993736.9848258,22.2,18.5
1574993736.9950955,25.0,18.5
1574993737.0053918,25.0,18.5
1574993737.015717,37.5,18.6
1574993737.0261188,12.5,18.6
1574993737.03647,22.2,18.6
1574993737.0467901,0.0,18.6
1574993737.0570617,22.2,18.6
1574993737.0673556,40.0,18.6
1574993737.0776968,12.5,18.6
1574993737.0879962,12.5,18.6
1574993737.0983047,14.3,18.6
1574993737.1086211,12.5,18.6
1574993737.1189063,22.2,18.6
1574993737.1292446,33.3,18.6
1574993737.1397316,22.2,18.6
1574993737.1500323,12.5,18.5
1574993737.160479,12.5,18.5
1574993737.1707847,12.5,18.5
1574993737.181107,22.2,18.5
1574993737.1914196,14.3,18.6
1574993737.2017152,30.0,18.6
1574993737.212022,12.5,18.6
1574993737.222345,12.5,18.6
1574993737.232623,12.5,18.6
1574993737.2428803,28.6,18.6
1574993737.2533393,45.5,18.6
1574993737.2636251,33.3,18.6
1574993737.2739277,25.0,18.6
1574993737.2842155,12.5,18.6
1574993737.2945325,0.0,18.6
1574993737.304768,25.0,18.6
1574993737.3150556,30.0,18.6
1574993737.3253927,14.3,18.6
1574993737.3356736,22.2,18.6
1574993737.3460164,0.0,18.6
1574993737.356298,22.2,18.6
1574993737.3665733,12.5,18.6
1574993737.3768725,12.5,18.6
1574993737.3871071,22.2,18.6
1574993737.3974123,14.3,18.6
1574993737.4078364,22.2,18.5
1574993737.4181492,25.0,18.5
1574993737.4284995,22.2,18.5
1574993737.4388125,0.0,18.5
1574993737.449088,22.2,18.5
1574993737.4593706,12.5,18.6
1574993737.469671,12.5,18.6
1574993737.4799514,12.5,18.6
1574993737.4902067,12.5,18.6
1574993737.5004978,22.2,18.6
1574993737.5107691,25.0,18.6
1574993737.5210817,33.3,18.6
1574993737.5313728,40.0,18.6
1574993737.5416343,33.3,18.6
1574993737.551958,12.5,18.6
1574993737.5622666,22.2,18.6
1574993737.5725343,22.2,18.6
1574993737.582793,11.1,18.6
1574993737.593016,12.5,18.6
1574993737.6032352,30.0,18.6
1574993737.613574,0.0,18.5
1574993737.6238523,37.5,18.5
1574993737.634235,12.5,18.5
1574993737.6445916,22.2,18.5
1574993737.654943,12.5,18.6
1574993737.6653209,30.0,18.6
1574993737.6756861,12.5,18.6
1574993737.6859922,12.5,18.6
1574993737.6963623,33.3,18.6
1574993737.7066627,44.4,18.6
1574993737.7170599,25.0,18.6
1574993737.727401,12.5,18.6
1574993737.7377207,25.0,18.6
1574993737.7479985,22.2,18.6
1574993737.7583385,22.2,18.6
1574993737.7686574,30.0,18.6
1574993737.7789574,22.2,18.6
1574993737.7893124,22.2,18.6
1574993737.7996109,25.0,18.6
1574993737.8099778,12.5,18.6
1574993737.820265,12.5,18.5
1574993737.830678,28.6,18.5
1574993737.841052,12.5,18.5
1574993737.8513548,22.2,18.6
1574993737.8616767,12.5,18.6
1574993737.8719776,30.0,18.6
1574993737.8822918,12.5,18.6
1574993737.8925931,22.2,18.6
1574993737.902858,12.5,18.6
1574993737.9131587,22.2,18.6
1574993737.9234424,33.3,18.6
1574993737.933729,33.3,18.6
1574993737.9440274,12.5,18.6
1574993737.9544475,22.2,18.6
1574993737.9647303,25.0,18.6
1574993737.974976,25.0,18.6
1574993737.9853704,12.5,18.6
1574993737.9956772,22.2,18.6
1574993738.0059788,12.5,18.6
1574993738.0162082,22.2,18.6
1574993738.0265133,22.2,18.6
1574993738.0367994,22.2,18.5
1574993738.0470598,12.5,18.5
1574993738.0574052,22.2,18.6
1574993738.067672,30.0,18.6
1574993738.077967,14.3,18.6
1574993738.088277,11.1,18.6
1574993738.098559,12.5,18.6
1574993738.108838,22.2,18.6
1574993738.1190863,12.5,18.6
1574993738.1293576,14.3,18.6
1574993738.139724,25.0,18.6
1574993738.1499941,22.2,18.6
1574993738.160406,33.3,18.6
1574993738.1707234,30.0,18.6
1574993738.1810672,25.0,18.6
1574993738.1913943,22.2,18.6
1574993738.2016835,0.0,18.6
1574993738.2119286,22.2,18.6
1574993738.2221665,12.5,18.6
1574993738.232405,11.1,18.6
1574993738.2427185,14.3,18.6
1574993738.2530282,30.0,18.6
1574993738.2633433,22.2,18.5
1574993738.273649,12.5,18.5
1574993738.28394,22.2,18.5
1574993738.2942345,0.0,18.6
1574993738.304495,14.3,18.6
1574993738.3147988,12.5,18.6
1574993738.3251176,20.0,18.6
1574993738.335354,12.5,18.6
1574993738.3457394,14.3,18.6
1574993738.3559997,22.2,18.6
1574993738.3664584,44.4,18.6
1574993738.3768535,45.5,18.6
1574993738.3872294,25.0,18.6
1574993738.3975317,0.0,18.6
1574993738.407951,30.0,18.6
1574993738.4182749,12.5,18.6
1574993738.4286911,50.0,18.6
1574993738.4390855,50.0,18.6
1574993738.4493997,28.6,18.6
1574993738.4598207,30.0,18.5
1574993738.4701104,33.3,18.5
1574993738.4804044,33.3,18.5
1574993738.4907556,12.5,18.6
1574993738.5010684,14.3,18.6
1574993738.511383,12.5,18.6
1574993738.5217052,12.5,18.6
1574993738.5320137,30.0,18.6
1574993738.54235,14.3,18.6
1574993738.5526292,44.4,18.6
1574993738.5629427,12.5,18.6
1574993738.573237,22.2,18.6
1574993738.5836217,33.3,18.6
1574993738.594029,33.3,18.6
1574993738.604332,12.5,18.6
1574993738.6146488,0.0,18.6
1574993738.6249595,22.2,18.6
1574993738.6352372,33.3,18.6
1574993738.6456025,12.5,18.6
1574993738.6560323,30.0,18.6
1574993738.6663399,25.0,18.6
1574993738.6766274,22.2,18.6
1574993738.6869917,30.0,18.6
1574993738.6973374,12.5,18.5
1574993738.7077103,25.0,18.5
1574993738.7180696,0.0,18.6
1574993738.7284489,30.0,18.6
1574993738.7388067,25.0,18.6
1574993738.7491992,30.0,18.6
1574993738.7595272,12.5,18.6
1574993738.769815,12.5,18.6
1574993738.7801008,12.5,18.6
1574993738.7903886,14.3,18.6
1574993738.8006864,30.0,18.6
1574993738.8110225,33.3,18.6
1574993738.8214126,30.0,18.6
1574993738.8317928,33.3,18.6
1574993738.8422205,0.0,18.6
1574993738.8525665,30.0,18.6
1574993738.8629258,12.5,18.6
1574993738.8732574,22.2,18.6
1574993738.8834977,22.2,18.6
1574993738.893736,12.5,18.6
1574993738.9039764,22.2,18.6
1574993738.9142156,0.0,18.6
1574993738.9244819,25.0,18.6
1574993738.9348223,25.0,18.6
1574993738.945196,30.0,18.5
1574993738.9555109,25.0,18.5
1574993738.9658315,22.2,18.6
1574993738.9761815,12.5,18.6
1574993738.9865098,22.2,18.6
1574993738.9968185,25.0,18.6
1574993739.007196,25.0,18.6
1574993739.0175087,33.3,18.6
1574993739.0278482,14.3,18.6
1574993739.0382142,25.0,18.6
1574993739.048539,22.2,18.6
1574993739.0589,14.3,18.6
1574993739.06922,22.2,18.6
1574993739.0795376,22.2,18.6
1574993739.089872,12.5,18.6
1574993739.1001866,14.3,18.6
1574993739.1104937,11.1,18.6
1574993739.120728,14.3,18.6
1574993739.131025,36.4,18.6
1574993739.1414032,22.2,18.5
1574993739.1516883,25.0,18.5
1574993739.1620104,22.2,18.6
1574993739.1723309,33.3,18.6
1574993739.1826458,22.2,18.6
1574993739.1929576,22.2,18.6
1574993739.2032347,12.5,18.6
1574993739.2135618,12.5,18.6
1574993739.2238977,22.2,18.6
1574993739.2341774,28.6,18.6
1574993739.2444632,45.5,18.6
1574993739.2547643,44.4,18.6
1574993739.265118,37.5,18.6
1574993739.275401,20.0,18.6
1574993739.2857006,12.5,18.6
1574993739.29597,30.0,18.6
1574993739.3062947,12.5,18.6
1574993739.3166223,33.3,18.6
1574993739.3269548,0.0,18.6
1574993739.3373017,33.3,18.6
1574993739.3476193,22.2,18.6
1574993739.3579397,12.5,18.6
1574993739.3682587,33.3,18.5
1574993739.378599,22.2,18.5
1574993739.3889356,30.0,18.6
1574993739.399304,30.0,18.6
1574993739.40957,25.0,18.6
1574993739.4198756,12.5,18.6
1574993739.4302018,12.5,18.6
1574993739.440545,22.2,18.6
1574993739.4508083,22.2,18.6
1574993739.4611566,25.0,18.6
1574993739.4715028,40.0,18.6
1574993739.4818852,30.0,18.6
1574993739.4921894,40.0,18.6
1574993739.5024703,28.6,18.6
1574993739.5129442,22.2,18.6
1574993739.5232785,22.2,18.6
1574993739.5336003,30.0,18.6
1574993739.5439637,22.2,18.6
1574993739.5542514,14.3,18.6
1574993739.5645623,22.2,18.6
1574993739.5749934,36.4,18.6
1574993739.585398,14.3,18.5
1574993739.5956807,22.2,18.5
1574993739.6060019,14.3,18.6
1574993739.616332,30.0,18.6
1574993739.6266456,0.0,18.6
1574993739.636955,25.0,18.6
1574993739.6472714,22.2,18.6
1574993739.6577165,12.5,18.6
1574993739.6679993,33.3,18.6
1574993739.6782775,14.3,18.6
1574993739.6886165,40.0,18.6
1574993739.6989338,25.0,18.6
1574993739.7092693,33.3,18.6
1574993739.7195678,30.0,18.6
1574993739.7298827,14.3,18.6
1574993739.740316,12.5,18.6
1574993739.7506511,22.2,18.6
1574993739.7609434,12.5,18.6
1574993739.771157,12.5,18.6
1574993739.7813993,22.2,18.6
1574993739.7916863,12.5,18.6
1574993739.80193,22.2,18.6
1574993739.812168,22.2,18.6
1574993739.8224044,22.2,18.6
1574993739.8326433,22.2,18.6
1574993739.84288,12.5,18.6
1574993739.8531184,22.2,18.6
1574993739.8634017,20.0,18.6
1574993739.8737216,25.0,18.5
1574993739.8839898,22.2,18.6
1574993739.8942893,12.5,18.6
1574993739.9045835,40.0,18.6
1574993739.9148984,33.3,18.6
1574993739.9252086,25.0,18.6
1574993739.9355156,30.0,18.6
1574993739.9458077,22.2,18.6
1574993739.9560988,22.2,18.6
1574993739.966384,14.3,18.6
1574993739.976705,12.5,18.6
1574993739.9870133,30.0,18.6
1574993739.9973435,12.5,18.6
1574993740.00759,12.5,18.6
1574993740.0178533,12.5,18.6
1574993740.028101,22.2,18.6
1574993740.038354,11.1,18.6
1574993740.04861,22.2,18.6
1574993740.0588725,22.2,18.6
1574993740.0692139,12.5,18.5
1574993740.0796056,33.3,18.6
1574993740.0901184,22.2,18.6
1574993740.1004055,22.2,18.6
1574993740.1107755,25.0,18.6
1574993740.1211045,37.5,18.6
1574993740.1314266,22.2,18.6
1574993740.1417081,28.6,18.6
1574993740.1520112,22.2,18.6
1574993740.1623347,33.3,18.6
1574993740.1726727,25.0,18.6
1574993740.182977,36.4,18.6
1574993740.1933043,22.2,18.6
1574993740.203602,12.5,18.6
1574993740.2138717,12.5,18.6
1574993740.2241144,12.5,18.6
1574993740.2343712,22.2,18.6
1574993740.2446108,12.5,18.6
1574993740.254882,12.5,18.6
1574993740.2652943,30.0,18.6
1574993740.2756171,22.2,18.5
1574993740.28592,22.2,18.5
1574993740.2962253,12.5,18.6
1574993740.3067515,12.5,18.6
1574993740.3170493,25.0,18.6
1574993740.327358,22.2,18.6
1574993740.3376844,0.0,18.6
1574993740.3479733,22.2,18.6
1574993740.3582387,0.0,18.6
1574993740.3685424,33.3,18.6
1574993740.3788328,22.2,18.6
1574993740.3891733,33.3,18.6
1574993740.3994493,27.3,18.6
1574993740.4097269,12.5,18.6
1574993740.424637,100.0,18.6
1574993740.4350016,44.4,18.6
1574993740.4454048,25.0,18.6
1574993740.4557464,37.5,18.6
1574993740.4660823,12.5,18.6
1574993740.476361,30.0,18.6
1574993740.4866815,25.0,18.6
1574993740.4971077,25.0,18.6
1574993740.5074675,12.5,18.6
1574993740.5177572,50.0,18.6
1574993740.528096,22.2,18.5
1574993740.5384026,25.0,18.5
1574993740.548682,22.2,18.5
1574993740.5590186,22.2,18.5
1574993740.5693362,14.3,18.6
1574993740.5796435,41.7,18.6
1574993740.5899796,14.3,18.6
1574993740.600309,36.4,18.6
1574993740.6106331,16.7,18.6
1574993740.6209483,54.5,18.6
1574993740.6312869,25.0,18.6
1574993740.6416123,22.2,18.6
1574993740.6519036,25.0,18.6
1574993740.662184,11.1,18.6
1574993740.6725724,25.0,18.6
1574993740.682842,22.2,18.6
1574993740.6931643,22.2,18.6
1574993740.7034633,25.0,18.6
1574993740.7138069,22.2,18.6
1574993740.7242837,22.2,18.6
1574993740.7345421,12.5,18.6
1574993740.7448454,22.2,18.6
1574993740.7551167,25.0,18.6
1574993740.7654293,0.0,18.6
1574993740.775739,22.2,18.6
1574993740.785979,11.1,18.6
1574993740.796232,25.0,18.6
1574993740.8065403,12.5,18.5
1574993740.816857,14.3,18.5
1574993740.827152,25.0,18.6
1574993740.8374572,33.3,18.6
1574993740.847821,14.3,18.6
1574993740.8581502,12.5,18.6
1574993740.8684664,22.2,18.6
1574993740.8787594,11.1,18.6
1574993740.8890193,12.5,18.6
1574993740.8992758,50.0,18.6
1574993740.9095955,12.5,18.6
1574993740.9198787,12.5,18.6
1574993740.9301593,22.2,18.6
1574993740.940439,22.2,18.6
1574993740.9506955,11.1,18.6
1574993740.9609342,12.5,18.6
1574993740.9711697,33.3,18.6
1574993740.9814794,0.0,18.5
1574993740.9917865,33.3,18.5
1574993741.0021248,12.5,18.6
1574993741.0124743,22.2,18.6
1574993741.0228841,14.3,18.6
1574993741.033257,20.0,18.6
1574993741.0435956,30.0,18.6
1574993741.0538929,0.0,18.6
1574993741.0642107,25.0,18.6
1574993741.0745142,25.0,18.6
1574993741.0847902,50.0,18.6
1574993741.0951753,30.0,18.6
1574993741.1055055,25.0,18.6
1574993741.1158721,30.0,18.6
1574993741.1262476,22.2,18.6
1574993741.1365776,30.0,18.6
1574993741.1469593,0.0,18.6
1574993741.1573172,40.0,18.6
1574993741.16762,30.0,18.6
1574993741.1779346,12.5,18.6
1574993741.1881833,22.2,18.6
1574993741.1984942,22.2,18.6
1574993741.2088735,33.3,18.5
1574993741.219171,14.3,18.5
1574993741.2294805,22.2,18.6
1574993741.2397847,12.5,18.6
1574993741.2501812,22.2,18.6
1574993741.2605186,22.2,18.6
1574993741.2708492,22.2,18.6
1574993741.2811239,12.5,18.6
1574993741.291382,22.2,18.6
1574993741.3016844,14.3,18.6
1574993741.312004,22.2,18.6
1574993741.3223085,12.5,18.6
1574993741.3326552,12.5,18.6
1574993741.342906,12.5,18.6
1574993741.3533409,33.3,18.6
1574993741.3637457,33.3,18.6
1574993741.3742318,14.3,18.6
1574993741.384775,45.5,18.6
1574993741.3951547,25.0,18.6
1574993741.4055912,14.3,18.6
1574993741.4158945,25.0,18.6
1574993741.426216,12.5,18.6
1574993741.4364552,22.2,18.6
1574993741.4467845,22.2,18.6
1574993741.4574046,25.0,18.6
1574993741.4677107,22.2,18.6
1574993741.4780061,12.5,18.6
1574993741.4882762,12.5,18.6
1574993741.4985626,14.3,18.6
1574993741.5089004,22.2,18.6
1574993741.5192165,25.0,18.6
1574993741.529621,25.0,18.6
1574993741.5399911,33.3,18.6
1574993741.550422,12.5,18.6
1574993741.5607202,12.5,18.6
1574993741.5709636,12.5,18.6
1574993741.5812895,22.2,18.6
1574993741.591557,12.5,18.6
1574993741.6018095,11.1,18.6
1574993741.6120594,25.0,18.6
1574993741.6224463,12.5,18.5
1574993741.6327715,22.2,18.6
1574993741.6430943,22.2,18.6
1574993741.653417,22.2,18.6
1574993741.663746,25.0,18.6
1574993741.6740398,0.0,18.6
1574993741.684341,20.0,18.6
1574993741.6946254,0.0,18.6
1574993741.7048798,22.2,18.6
1574993741.7151797,25.0,18.6
1574993741.7255058,14.3,18.6
1574993741.7357948,22.2,18.6
1574993741.74609,12.5,18.6
1574993741.756389,25.0,18.6
1574993741.7666612,25.0,18.6
1574993741.777149,33.3,18.6
1574993741.7874725,22.2,18.6
1574993741.7977493,14.3,18.6
1574993741.8081698,27.3,18.6
1574993741.8184843,37.5,18.5
1574993741.8288264,22.2,18.6
1574993741.8392966,12.5,18.6
1574993741.8496192,14.3,18.6
1574993741.8599365,22.2,18.6
1574993741.8702505,12.5,18.6
1574993741.8805764,22.2,18.6
1574993741.89087,14.3,18.6
1574993741.901204,45.5,18.6
1574993741.9116,25.0,18.6
1574993741.9218884,14.3,18.6
1574993741.9322112,22.2,18.6
1574993741.9425213,12.5,18.6
1574993741.9528124,22.2,18.6
1574993741.9630563,22.2,18.6
1574993741.9733758,12.5,18.6
1574993741.9836457,22.2,18.6
1574993741.9939146,22.2,18.6
1574993742.0041566,12.5,18.6
1574993742.0144389,22.2,18.6
1574993742.0247447,30.0,18.6
1574993742.0350864,25.0,18.6
1574993742.0453808,22.2,18.6
1574993742.0556276,12.5,18.6
1574993742.0658908,12.5,18.6
1574993742.076184,30.0,18.6
1574993742.086522,33.3,18.6
1574993742.0968404,30.0,18.6
1574993742.1071787,22.2,18.6
1574993742.117516,12.5,18.6
1574993742.127852,25.0,18.6
1574993742.1382318,12.5,18.6
1574993742.1486223,22.2,18.6
1574993742.158955,22.2,18.6
1574993742.16929,33.3,18.6
1574993742.17965,44.4,18.6
1574993742.1900249,25.0,18.6
1574993742.2003732,30.0,18.6
1574993742.2107575,12.5,18.6
1574993742.2210865,30.0,18.6
1574993742.2314293,33.3,18.6
1574993742.2418008,14.3,18.6
1574993742.2521255,33.3,18.6
1574993742.2624621,12.5,18.6
1574993742.2727704,22.2,18.6
1574993742.2830818,30.0,18.6
1574993742.2934358,12.5,18.6
1574993742.3038704,33.3,18.6
1574993742.3142123,12.5,18.6
1574993742.3244872,12.5,18.6
1574993742.3347924,25.0,18.6
1574993742.3451183,12.5,18.6
1574993742.3554745,25.0,18.6
1574993742.3658812,22.2,18.6
1574993742.3762918,50.0,18.6
1574993742.3865964,12.5,18.6
1574993742.3968968,25.0,18.6
1574993742.4072006,30.0,18.6
1574993742.4175317,25.0,18.6
1574993742.427843,22.2,18.6
1574993742.4381535,30.0,18.6
1574993742.448481,22.2,18.6
1574993742.4587777,22.2,18.6
1574993742.4690263,30.0,18.6
1574993742.4793537,12.5,18.6
1574993742.4897094,22.2,18.6
1574993742.499972,22.2,18.6
1574993742.5101948,12.5,18.6
1574993742.5204582,33.3,18.6
1574993742.5307806,22.2,18.5
1574993742.5410845,25.0,18.5
1574993742.551382,22.2,18.6
1574993742.5616877,22.2,18.6
1574993742.5720522,22.2,18.6
1574993742.5823553,12.5,18.6
1574993742.5926712,22.2,18.6
1574993742.6029487,22.2,18.6
1574993742.613231,30.0,18.6
1574993742.62359,33.3,18.6
1574993742.6338637,37.5,18.6
1574993742.644154,40.0,18.6
1574993742.6544707,14.3,18.6
1574993742.6648018,22.2,18.6
1574993742.675084,30.0,18.6
1574993742.685338,25.0,18.6
1574993742.6956084,12.5,18.6
1574993742.706011,12.5,18.6
1574993742.7163215,11.1,18.6
1574993742.7265785,22.2,18.6
1574993742.7368293,22.2,18.6
1574993742.7471137,25.0,18.6
1574993742.7574205,20.0,18.6
1574993742.767659,22.2,18.6
1574993742.7779171,12.5,18.6
1574993742.7881389,30.0,18.6
1574993742.7984002,12.5,18.6
1574993742.8086932,22.2,18.5
1574993742.8189938,36.4,18.5
1574993742.8293111,0.0,18.6
1574993742.839612,25.0,18.6
1574993742.8499231,25.0,18.6
1574993742.860235,25.0,18.6
1574993742.8705778,44.4,18.6
1574993742.8809524,12.5,18.6
1574993742.8912878,22.2,18.6
1574993742.9015675,33.3,18.6
1574993742.9118698,30.0,18.6
1574993742.922246,12.5,18.6
1574993742.9325538,25.0,18.6
1574993742.9428594,12.5,18.6
1574993742.953177,22.2,18.6
1574993742.963454,30.0,18.6
1574993742.9737625,0.0,18.6
1574993742.9840894,25.0,18.6
1574993742.9943497,12.5,18.6
1574993743.0046797,12.5,18.6
1574993743.014994,30.0,18.6
1574993743.0253642,12.5,18.6
1574993743.035606,11.1,18.6
1574993743.0458224,25.0,18.6
1574993743.056132,12.5,18.6
1574993743.0664039,12.5,18.6
1574993743.0766542,22.2,18.6
1574993743.086952,33.3,18.6
1574993743.097387,14.3,18.6
1574993743.1077,12.5,18.6
1574993743.1179688,11.1,18.6
1574993743.128169,12.5,18.6
1574993743.1383653,12.5,18.6
1574993743.1485944,25.0,18.6
1574993743.1589496,12.5,18.5
1574993743.169357,30.0,18.5
1574993743.1797252,22.2,18.6
1574993743.1900487,12.5,18.6
1574993743.2003415,30.0,18.6
1574993743.2106745,12.5,18.6
1574993743.2209892,22.2,18.6
1574993743.231232,22.2,18.6
1574993743.2415028,12.5,18.6
1574993743.2517965,33.3,18.6
1574993743.2621233,28.6,18.6
1574993743.2724142,33.3,18.6
1574993743.2826939,0.0,18.6
1574993743.2929602,30.0,18.6
1574993743.3031883,12.5,18.6
1574993743.3134506,12.5,18.6
1574993743.323697,12.5,18.6
1574993743.3339503,12.5,18.6
1574993743.3441904,12.5,18.6
1574993743.3544073,12.5,18.6
1574993743.3646884,22.2,18.6
1574993743.3752098,33.3,18.6
1574993743.3855429,25.0,18.6
1574993743.3959014,33.3,18.6
1574993743.406239,11.1,18.6
1574993743.4165497,22.2,18.6
1574993743.4267945,12.5,18.6
1574993743.4370658,25.0,18.6
1574993743.4473648,22.2,18.6
1574993743.4576418,14.3,18.6
